0.0 1.0 0.0 2.0 0.0 0.0 0.0
0.050100200400801605 0.997491022609 -0.100116582781 1.99498204522 -0.200233165561 2.8299106196e-09 2.8299106196e-09
0.10020040080160321 0.989976710196 -0.199730795682 1.97995342039 -0.399461591365 4.15052124156e-08 4.15052124156e-08
0.15030060120240482 0.977494759455 -0.298342782764 1.95498951891 -0.596685565527 1.07189542697e-07 1.07189542697e-07
0.20040080160320642 0.960108199615 -0.395457870294 1.92021639923 -0.790915740587 6.13328843134e-07 6.13328843134e-07
0.250501002004008 0.937903894069 -0.490588690265 1.87580778814 -0.98117738053 1.18267984822e-06 1.18267984822e-06
0.30060120240480964 0.910993147162 -0.583257829231 1.82198629432 -1.16651565846 1.69849364652e-06 1.69849364664e-06
0.35070140280561124 0.879510365794 -0.672999966467 1.75902073159 -1.34599993293 1.44481245039e-06 1.44481245051e-06
0.40080160320641284 0.843614199312 -0.759364950257 1.68722839862 -1.51872990051 1.1271271337e-06 1.12712713383e-06
0.45090180360721444 0.803485000299 -0.841919545223 1.6069700006 -1.68383909045 1.01602495694e-06 1.01602495722e-06
0.501002004008016 0.759323973923 -0.920249432429 1.51864794785 -1.84049886486 9.30219033138e-07 9.30219033285e-07
0.5511022044088176 0.71135268728 -0.993961538199 1.42270537456 -1.9879230764 8.2962544873e-07 8.29625448886e-07
0.6012024048096193 0.659811798131 -1.06268604442 1.31962359626 -2.12537208884 6.18573686825e-07 6.18573687161e-07
0.6513026052104208 0.604959654747 -1.12607838533 1.20991930949 -2.25215677066 1.99453639505e-07 1.99453639322e-07
0.7014028056112225 0.547072060583 -1.18381974241 1.09414412117 -2.36763948481 7.97027672734e-07 7.97027672328e-07
0.751503006012024 0.48643963246 -1.23561989915 0.97287926492 -2.47123979829 8.16588389496e-07 8.16588389268e-07
0.8016032064128257 0.42336627838 -1.28121983722 0.84673255676 -2.56243967445 8.20915530715e-07 8.20915530322e-07
0.8517034068136272 0.358168357773 -1.32039109836 0.716336715546 -2.64078219672 1.19336680978e-06 1.19336680947e-06
0.9018036072144289 0.291173173429 -1.35293655127 0.582346346857 -2.70587310255 1.69744614733e-06 1.69744614714e-06
0.9519038076152304 0.222716920876 -1.37869313694 0.445433841752 -2.75738627388 2.38572561691e-06 2.38572561666e-06
1.002004008016032 0.153143046034 -1.39753135007 0.306286092068 -2.79506270013 3.93984181878e-06 3.93984181878e-06
1.0521042084168337 0.0828007550266 -1.40935701881 0.165601510053 -2.81871403761 7.52129261246e-06 7.52129261313e-06
1.1022044088176353 0.0120429497338 -1.4141104569 0.0240858994676 -2.8282209138 5.50028747746e-05 5.50028747807e-05
